average_gas_used,average_value_sent,days_active,days_since_last_transactions,from,transaction_count,unique_address,value_sent,wallet_age_days,cluster,agg_cluster_labels,dbscan_cluster,mb_kmeans_cluster,churn_risk,user_tier,engagement_diversity
184503.28187919443,0.00419142160111,27,0,0xdc9a55f76c6bd9bda8a73f3b48439c3400470d53,149,11,0.6245218185653982,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
62095.02013422815,0.0,30,0,0x031e7d03cd1e37863a0bd3c7af86190f660931e1,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
163626.78523489917,0.036291971161473,30,0,0x886529203a054a668c7f34dd7d179248384d0022,149,16,5.407503703059487,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
79452.63758389268,17.70805369127517,14,13,0x7ef30536537a28d445cae48dbfabad67481d8d92,149,12,2638.5,5,0.0,1,1,3,High Risk,Power User,Low Diversity
62095.020134228165,0.0,30,0,0x05eac0f16a566a5ed95fd078f62d368308ea4042,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
62095.02013422815,0.0,30,0,0x2ed30554c2a7e63552b8ab7690713f0bd7cd43c7,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
62092.04026845632,0.0,30,0,0x30c78cd7b0f3eee0b4fc717353ac03a1d3146edc,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
231640.77852348977,0.6395971782003583,30,0,0xda730f682f69394fced44ef4f6f21bedcfaabed8,149,15,95.29997955185338,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
62095.02013422815,0.0,30,0,0x0436943b256927688eedd4b4f39c64e7e85f53f7,149,1,0.0,4,1.0,0,1,1,Low Risk,Casual,Single Game
62095.020134228165,0.0,30,0,0x478930eecae247d2513f57adfecdd1ab6a9bf3c3,149,1,0.0,4,1.0,0,1,1,Low Risk,Casual,Single Game
62095.02013422815,0.0,30,0,0x8d25cb16043dd259e0f967a070e06c85faf2151e,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
62092.04026845636,0.0,30,0,0x71c4c7be8ee84d92ad6372a1b65721d7d65e70b3,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
62095.020134228165,0.0,30,0,0x281e857324d0e5ba8aacd7564d1c98ff511fa3ef,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
62881.624161073814,0.0001342281879194,30,0,0x6702302df267d9d05ac3dfb2651943de22653ee8,149,2,0.02,4,0.0,0,1,1,Low Risk,Casual,Single Game
62092.04026845636,0.0,30,0,0x9bc8f70eca92b5cf81c80d680b8870d1e9d85a1f,149,1,0.0,4,1.0,0,1,1,Low Risk,Casual,Single Game
185151.6375838925,0.6058207337183381,30,0,0x83eca95e029691eeee905596c1c532b97bf90714,149,14,90.26728932403238,3,4.0,0,1,1,Low Risk,Casual,Low Diversity
62095.02013422815,0.0,30,0,0xff7bb6e4f184f384f1c240ff9f7c798567c8df6a,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
130572.57718120774,0.0263087248322147,28,0,0x937a149307fafccdcc09d5c77e012286277f718e,149,71,3.9200000000000026,4,0.0,0,1,1,Low Risk,Casual,High Diversity
62095.02013422815,0.0,30,0,0x5101d4017396915a21644c6c312d54bc0f8ec816,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
62095.020134228165,0.0,30,0,0x4c259a88e3e929079331a05ce5225500064229fa,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
120602.93288590598,0.0031834972924972,30,0,0xd56cba9989b6500cb06d15de58df03c31a565236,149,9,0.4743410965820925,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
144920.73825503365,25.375882951312096,16,3,0x48938e28ae42d00bbbe9b5501839e4e743b1cc38,149,19,3781.0065597455023,5,0.0,1,1,4,Low Risk,Power User,Moderate Diversity
94135.46979865772,49.48429530201342,11,7,0x053cc59bb26cff86f8b4946a71f5d2ff93699eb6,149,4,7373.16,7,0.0,2,2,2,Medium Risk,Whale,Single Game
216882.0469798659,10.876144640273957,11,11,0x5058698c9cc98753a4eb59659b5e6e2593726e11,149,16,1620.5455514008197,4,0.0,1,1,3,High Risk,Power User,Moderate Diversity
62095.02013422815,0.0,30,0,0x58b4fc995d78dac08f9b19eaf2461764d99d4187,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
91377.38926174489,0.0335570469798657,22,1,0x3028620449e6cfd64d6e8d2e1a3abc48921ca1cc,149,14,5.0,5,0.0,0,1,1,Low Risk,Casual,Low Diversity
253258.6979865772,0.0176095851981454,30,0,0xda25c3b9174d188ba10d910b6b20fd5e1c93fa3d,149,20,2.6238281945236768,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
235047.59060402663,1.406877867412763,27,1,0xd68eea56a2b8ece5f60ba27b152a48df3d97cee8,149,15,209.62480224450167,4,1.0,0,1,1,Low Risk,Regular,Low Diversity
126740.35570469784,0.0020104751133328,30,0,0xec027d649f0dba93773f43cd1ed39ed3464c3e09,149,10,0.2995607918865928,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
62095.02013422815,0.0,30,0,0x3aa9da19425e3ab5853800c0b756f079bdbee072,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
62095.02013422815,0.0,30,0,0x442c7939471895fcf819e447101829ed65caf092,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
522409.3959731547,0.8155340183664214,30,0,0x40ec7752efaaff5af66c88eea0335c7dd9321ed5,149,14,121.5145687365968,4,0.0,0,1,1,Low Risk,Regular,Low Diversity
212950.38926174486,0.0824083220367168,21,3,0xa51f5c241b699d811ebb40ae68b041a090cb90d2,149,15,12.278839983470805,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
70488.68456375838,0.0,30,0,0xd3f416b011e601aeec91d5ed9d18ce9a833ff57d,149,2,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
62095.02013422815,0.0,30,0,0xa5a336aedc674a183947ebd4de2f2ea33a393847,149,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
244489.13513513491,1.057956284098948,29,0,0xdc64b608f1d1c4cce7b3cc36cb7a6db5fdc14f47,148,17,156.5775300466443,4,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
237598.27702702692,3.1973703237230904,15,0,0x0f92907b05aec8b604bee17cb43165f5552f9dc3,148,31,473.21080791101735,16,0.0,1,1,4,Low Risk,Regular,Moderate Diversity
230053.74324324317,0.0103934652676927,30,0,0xf0c4a9dd4a4bde6b94a2d6c0940c69f912a75cc3,148,12,1.5382328596185204,4,4.0,0,1,1,Low Risk,Casual,Low Diversity
182623.26351351352,0.3181846779191851,25,4,0xc53596df85a8bbee23c0b74151a03cec8f4b5508,148,16,47.0913323320394,4,0.0,0,1,1,Medium Risk,Casual,Moderate Diversity
93337.19594594605,0.0,23,0,0xb3d2c791d99d4da3d66564079921b1a987660eb7,148,2,0.0,11,1.0,1,1,1,Low Risk,Casual,Single Game
103602.77702702695,60.83028770186131,30,0,0x8687e40fb742a31cb012580012d215dadfde4df7,148,14,9002.882579875473,4,0.0,2,2,2,Low Risk,Whale,Low Diversity
202327.6216216215,2.1147453137824117,30,0,0x655ec5bf5aa2d0dd0ade4196dca9b196a90a34f7,148,15,312.98230643979684,4,0.0,0,1,1,Low Risk,Regular,Low Diversity
163559.20945945938,0.0072235869626892,26,1,0xd7ee8dc0d4498f14f89eb9a451ba0afc51bdb06c,148,21,1.0690908704780098,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
122595.83783783784,0.4302768413377071,22,1,0x918a506c9097e5f2c62af7b227394cf2eefb1e41,148,15,63.680972517980656,7,1.0,0,1,1,Low Risk,Casual,Low Diversity
139382.90540540544,0.368900779755151,30,0,0x5d3c50b4a75981134554a6ac352f58d09daaa253,148,26,54.59731540376236,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
203109.9729729728,0.4247675350850791,29,0,0x98b76c840291858650b75c80c941da30248249b5,148,17,62.86559519259171,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
175574.162162162,16.32886102026105,13,0,0x453d06fccff2de2a9891d38ab5b612f5b9344cce,148,17,2416.6714309986355,4,0.0,1,1,4,Low Risk,Power User,Moderate Diversity
83076.04054054068,4.2803986486486485,12,0,0xfa26325536fb74279d5da41ed0e92c27dbca5d13,148,5,633.499,6,0.0,1,1,4,Low Risk,Regular,Single Game
158268.54054054065,3.939189189189189,28,0,0x802dc62245d0a3436c378a1e2995e08f4d0c179c,148,12,583.0,4,0.0,0,1,1,Low Risk,Regular,Low Diversity
94705.69594594609,5.398648648648648,15,2,0xb629b3497247ca7b77035199f1710be81128605a,148,9,799.0,4,0.0,1,1,4,Low Risk,Regular,Low Diversity
62208.57432432428,0.0,30,0,0x043c417a16cce25d2c553d2f10534ebfe4c867d0,148,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
135073.4054054053,0.7540663967566228,30,0,0x96cd45b90cabd19bb4d18a0383cfce2ceee73b5b,148,7,111.60182671998017,4,1.0,0,1,1,Low Risk,Regular,Low Diversity
107830.72297297309,0.7359577702702703,24,0,0xea1a252f3b11436f609fc970200f7f792788840a,148,11,108.92175,3,0.0,0,1,1,Low Risk,Regular,Low Diversity
85686.26351351354,7.547297297297297,15,7,0x817176c3190fbf6a667f7f99a3ef05e7f8a6ee09,148,7,1117.0,6,0.0,1,1,4,Medium Risk,Power User,Low Diversity
207669.35810810802,0.8140571721832862,31,0,0xe937738751c7890ad6536a34f233c3ac18e5e8ff,148,15,120.48046148312636,3,1.0,0,1,1,Low Risk,Regular,Low Diversity
143520.4662162161,0.1308409544700457,29,0,0x7dafe456165cdc71c6dd9fdb7059eccb802eda5a,148,12,19.36446126156677,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
183947.1418918916,0.0125755346909999,24,0,0x600569302989744e5ec257ab8414eba9d954b58b,148,11,1.8611791342679969,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
169581.28378378355,0.0,25,0,0x9765b331409aeee12f75b8bea28a4ef0ffe944c3,148,5,0.0,5,0.0,0,1,1,Low Risk,Casual,Single Game
62208.57432432428,0.0,30,0,0xfe1ef2ac571b17c090d4325423327ebba2d975fe,148,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
84823.5202702703,0.0016216216216216,29,0,0x1873f9d27d3dc0629142ddb9bede6f0553effeb5,148,17,0.24,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
152641.5675675676,0.0121519271837534,30,0,0xb3b9a55e5c7d8ab9942517e253bdb30c20314879,148,14,1.7984852231955062,4,4.0,0,1,1,Low Risk,Casual,Low Diversity
87749.35135135135,2.8065799588014846,13,14,0xfa28e7d352627f41d07d1fa448f002955a634b70,148,7,415.3738339026197,5,0.0,1,1,3,High Risk,Regular,Low Diversity
178459.1756756754,0.0186870734330545,30,0,0x03e5649b28e9a51fba38aec89d4a2fcdc993ec66,148,13,2.7656868680920668,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
140339.27027027012,10.137850962595897,19,0,0xf51645ea97167161117bb079a641dacbc2d03c83,148,17,1500.4019424641926,5,0.0,0,1,1,Low Risk,Power User,Moderate Diversity
158130.89189189178,0.72901463520421,30,0,0xf888f73ccd5883e3b23fdd60e23ea0d98f3db6f2,148,16,107.89416601022307,4,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
139062.3310810809,0.0,24,0,0x1fe54f1867febcbbe5fb82525018bda8d0d6bc46,148,10,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
62208.57432432428,0.0,30,0,0xef9a5dca43025c94a9e612964f70703607c5290a,148,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
114800.92567567565,0.0285790308738994,30,0,0x97555266fa3122212e98b7132a8a960ada9d94d8,148,17,4.229696569337114,4,4.0,0,1,1,Low Risk,Casual,Moderate Diversity
122709.07432432429,0.0,29,0,0xbb568134171d92779614e43cd5860ea87060aaa1,148,10,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
100762.55405405416,0.0,13,0,0x1d7f24c73bdfd9d647e5c2e982a4b42264c10b2b,148,8,0.0,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
314366.07432432444,1.2542932956309951,30,0,0x170bc96ee3c627d5a1c03f7ed8e576c3c783d9c7,148,16,185.63540775338728,4,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
129554.8378378379,0.9628378378378378,30,0,0x1f6e56893e8d25bbd2d17eb591132e8d52cfd200,148,15,142.5,4,0.0,0,1,1,Low Risk,Regular,Low Diversity
90728.91216216236,0.1397438838950041,11,7,0x08abc69bd6b6e34d678c75635862d389b2e67b13,148,6,20.68209481646061,7,0.0,1,1,4,Medium Risk,Casual,Low Diversity
190183.8310810811,0.0075853150691708,24,0,0xf244dd9416b8266eb78959d594a85d7f31fe01d7,148,14,1.1226266302372847,4,4.0,0,1,1,Low Risk,Casual,Low Diversity
158834.68243243225,38.08383192569893,22,0,0xb3c5596fc870180627cef1079c3f562c30f0e239,148,14,5636.40712500344,4,0.0,2,2,2,Low Risk,Whale,Low Diversity
155593.70270270258,0.00270753015265,28,1,0x0b4475492922f6870e27b029999e6f76f115d1fa,148,14,0.400714462592214,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
82320.41216216213,30.455135135135134,14,1,0x34b205087de6ce5ea75e760d0788f34eeb921602,148,8,4507.36,4,0.0,1,1,4,Low Risk,Power User,Low Diversity
311887.4527027028,4.128148296570029,12,2,0x028f42fe5a7b50e8008adffdd68189fbe06a43bd,148,13,610.9659478923644,5,1.0,1,1,4,Low Risk,Regular,Low Diversity
161493.39189189172,0.0009005039322289,29,0,0xd4b4d94ea4a486a4fc3babdbb134d0e5e0622c9b,148,14,0.1332745819698897,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
154419.0337837837,0.0044594594594594,30,0,0xda5e09fdc5716e61dccc43587a028807c1604273,148,11,0.66,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
204674.08783783767,49.35129061332109,30,0,0x1aac63418fe4ffdfc1156deafd6b3960b8371183,148,32,7303.991010771521,4,1.0,2,2,2,Low Risk,Whale,Moderate Diversity
225851.0612244897,0.0196410089634014,29,0,0x0c5a0d34651f87bc6c265fe6d20381924648619e,147,14,2.8872283176200098,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
138623.99999999977,16.27891156462585,23,0,0x5bca998bbd8327cf2b87b27aea78938ce22fdf7f,147,14,2393.0,5,0.0,0,1,1,Low Risk,Power User,Low Diversity
229427.26530612234,0.0,25,0,0xd83d56ef6c0fea92d0f0f41af02edf49aa5132fd,147,2,0.0,4,4.0,0,1,1,Low Risk,Casual,Single Game
140992.07482993192,0.0687074829931972,23,0,0x909d5c9e47318247a8656a0e1b87de327e276e1b,147,18,10.1,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
90969.17687074826,14.946916467973276,13,7,0xe48bcf4141513d73304d7267af005c135fedaa48,147,6,2197.196720792072,5,0.0,1,1,4,Medium Risk,Power User,Low Diversity
124492.63945578224,0.0,30,0,0xd1382e023c5f36845de901db66554b388e28c293,147,10,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
196641.9455782311,0.0051224323506318,30,0,0x87be0846ae23fb159e4ac0da21dc31a9bd6e4687,147,9,0.7529975555428869,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
154987.53741496586,0.0500611389360653,27,1,0x658cac0e05da52d262bf0e24353b3763e5d82c40,147,14,7.358987423601603,3,0.0,0,1,1,Low Risk,Casual,Low Diversity
222827.25170068003,0.0008984184762927,30,0,0x7e0a5abcfb2de37320185b18188699c291fea1a0,147,10,0.1320675160150407,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
88764.299319728,14.1336890244189,15,3,0x6035bb8afc4b4aa8c19435835eefe384c8697080,147,8,2077.6522865895786,5,0.0,1,1,4,Low Risk,Power User,Low Diversity
191720.5374149658,0.0021957484550585,26,0,0xbf0c83ab0b1b19d803caec91765a9eb18628351a,147,11,0.3227750228936111,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
192759.46258503397,0.0108393561486352,30,0,0x6f4487b70e7e787e1dea4a893c72c3ea6ee58cbc,147,14,1.5933853538493823,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
91566.3197278913,0.0568928995839169,12,11,0xdfeebdc73647e105d7f3b7b1656fab2196b315fe,147,8,8.363256238835792,5,0.0,1,1,3,High Risk,Casual,Low Diversity
120082.83673469373,0.0,30,0,0x7695e9583065fcbccc943ba4fbf50783d8a06349,147,7,0.0,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
331994.98639455787,2.499404471046151,14,1,0xa9d230b0a85a59d34ac880a7afb50200c2bebfa3,147,15,367.4124572437842,19,0.0,1,1,4,Low Risk,Regular,Low Diversity
173324.4897959183,0.0017604004686533,29,0,0xde9c59e8ac2a70f3fdc1ebfeb245340ea815c6fa,147,12,0.2587788688920457,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
175772.10884353728,0.0020312330148107,30,0,0x804abdfd8cc490b899b7e14ec82db0dbf1cd5b92,147,12,0.2985912531771775,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
158207.25850340122,0.005857753308813,29,1,0xb11c4b6588644feb8d5a330fbdf0d4310ff6edb0,147,14,0.8610897363955128,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
173765.1496598637,0.0650514704170656,30,0,0x99caf32cda26fa1f7c4e2ba7c705bde3ee33c1f2,147,14,9.562566151308651,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
296190.5782312924,0.3316796005623083,27,1,0x4ec374a12b04969406d44b29bf06e6fad7f9c2e9,147,10,48.756901282659314,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
146504.85034013592,11.272040315442176,24,0,0x7be7c3b7008b79b0ae12946c4187d83ecc381754,147,18,1656.98992637,4,0.0,0,1,1,Low Risk,Power User,Moderate Diversity
188603.59183673453,0.0112177269612355,29,0,0x213cc17b4c5f8509dc72b51da187d52626951bc3,147,17,1.6490058633016282,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
170945.4625850341,23.33088435374149,27,0,0x3d444a3136e2884d515105c8eb171628680ae966,147,5,3429.6399999999994,4,0.0,0,1,1,Low Risk,Power User,Single Game
215747.2176870747,0.2320521494768095,30,0,0x45e621b5395040170a143a205c432fcf96cf640d,147,16,34.11166597309101,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
164620.0952380952,0.3799550579630811,30,0,0x3100e6f2161f6a0ce2b2c5067efcf177443894bd,147,16,55.85339352057292,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
68876.3673469388,0.0,30,0,0x8a800fd39e4356fac50e52b8e838a135fedf6f6a,147,4,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
94323.83673469393,31.85995259759757,12,7,0x4da607f545174d89da3e610c7a3445f44613831b,147,5,4683.413031846842,4,0.0,1,1,4,Medium Risk,Power User,Single Game
60928.5986394559,138.6240523569509,15,0,0x4dfede3fbd02c239bf6ef2809d6dbe02b4d64642,147,13,20377.735696471784,6,0.0,2,-1,2,Low Risk,Whale,Low Diversity
152982.4965986393,1.6407115319916632,30,0,0xa9f40f5ff438eeab1991103cdde429e21cae53b4,147,16,241.1845952027745,4,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
160271.63945578225,0.0175217942337083,18,0,0x8496245f71ea7cffc16ec06dab3395abd70e7054,147,17,2.575703752355125,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
157906.1224489795,0.0054421768707483,29,0,0xd1acb2fdf8189405637492db430860178e830f6d,147,17,0.8,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
62323.67346938772,0.0,30,0,0xe5e1e835c694b87471b40f025dd5d4498cf3a910,147,1,0.0,4,0.0,0,1,1,Low Risk,Casual,Single Game
242856.5918367344,0.6973676501939086,30,0,0x83ddfd59bcb27a312d74793cd89c4e0dcbfaa2fe,147,14,102.51304457850456,4,0.0,0,1,1,Low Risk,Regular,Low Diversity
179125.10884353725,0.0164401284258155,30,0,0xb02de6b1311827b2d041cc29af5c659fc83a1c0f,147,11,2.4166988785948886,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
93724.76870748286,6.191799462336434,21,0,0xb4af8a812b65b0ebc765e3a76cb74c1d372a3bb6,147,49,910.1945209634556,3,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
272236.8630136985,2.3066986301369865,21,0,0x5d7ec6076302b1beae35bc26bc04d99c5d482f91,146,22,336.778,4,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
262935.7602739724,0.2076569737270905,30,0,0xaae2d411201b76dc991257a7d11b3a6e7bd320d8,146,19,30.31791816415522,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
222595.75342465728,3.782563666438356,16,0,0x5fc446c9faae5f6bee9b6bb49acb0bf7df9b401a,146,7,552.2542953,16,0.0,1,1,4,Low Risk,Regular,Low Diversity
341777.50684931513,8.268586326777013,12,2,0x79f55434476ef91c835014c8fe75e72b808eb911,146,12,1207.213603709444,6,0.0,1,1,4,Low Risk,Power User,Low Diversity
131603.1369863014,6.596016207655127,25,0,0xc47de213163825d0d34ab7c973168f48fadc4346,146,15,963.0183663176488,4,0.0,0,1,1,Low Risk,Regular,Low Diversity
185958.9178082192,38.44229689623517,13,0,0x82f7bf68c3b546d14a15fe6e4f9922fc3757d6c8,146,31,5612.575346850334,5,1.0,2,2,2,Low Risk,Whale,Moderate Diversity
118592.3219178083,16.123952054794522,11,0,0xd610adc7aca07c26bcd250a671e079b2d0b7fde2,146,12,2354.097,5,0.0,1,1,4,Low Risk,Power User,Low Diversity
250154.88356164374,16.12938630650813,27,0,0x6063b1279254764241eebd7e21bd1d2967054be4,146,20,2354.8904007501874,4,0.0,0,1,1,Low Risk,Power User,Moderate Diversity
170894.00684931502,0.0,30,0,0xe022f0dc8e6ad6bc5e7960a8289a35dfc91beb0d,146,6,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
158950.51369862998,0.0,28,0,0x36329d75f1873b28a5e366ac03b98897693eb691,146,8,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
255397.47945205463,2.429729096602395,27,0,0x287423b3080e8e23753e24ebe4918499322252e4,146,24,354.7404481039497,4,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
80280.5547945206,4.168989805567728,27,1,0x6d365bd275d71d1bc35bbfdf9fc6d33fd9cf3bc1,146,12,608.6725116128882,4,1.0,0,1,1,Low Risk,Regular,Low Diversity
213205.17123287657,0.0,30,0,0xdace12255177133348565e4564b9ab57be15f38b,146,8,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
85431.51369863033,0.0,30,0,0xd36a61a288b43c622bb18efe524340bea1790121,146,8,0.0,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
473247.4726027397,11.065228874422909,21,3,0x640c41b30a5efaacce04da9f768d4bf318cfc57d,146,36,1615.5234156657443,3,1.0,0,1,1,Low Risk,Power User,Moderate Diversity
184094.39726027398,0.0131012148894317,27,0,0xb834955789afe61bbe3fc1c48a78cddb72cc9f37,146,17,1.912777373857037,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
224418.3767123288,0.0103074219335052,30,0,0xb723b5978a37ca66b6d7099eb72ed43509900647,146,15,1.5048836022917675,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
180686.54109589042,1.1941434620569624,26,1,0x026c6c59c992ae428281969a550467e29cb6d5b5,146,14,174.34494546031652,4,0.0,0,1,1,Low Risk,Regular,Low Diversity
135486.67808219156,0.0,30,0,0x36a3baab8b76f124c5e54030ae7179cbc0e1f567,146,11,0.0,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
134841.81506849302,0.0,30,0,0x54c3cad40d7fd03879fa2eb48aa546655dde8614,146,13,0.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
96251.49315068501,28.3972602739726,12,7,0x4f29b53591f306a648b08006cbbd78c293128082,146,7,4146.0,6,0.0,1,1,4,Medium Risk,Power User,Low Diversity
231914.41780821903,0.0304988793936593,30,0,0x4bf644098eb89a5dd08ed428ddf269865eeeffd7,146,14,4.452836391474266,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
120258.91095890409,0.0,21,0,0xee95306187f3eb9c7ce49fbe22a7f52e1c582103,146,10,0.0,9,0.0,1,1,1,Low Risk,Casual,Low Diversity
181227.41780821892,0.0043010852801918,30,0,0x31f703081bc1f8987aea911010c0c59f726e51dc,146,14,0.6279584509080042,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
293642.79452054744,0.8924792661353342,29,1,0xf09665af0c9867f01911bab0680178fdbdae27f6,146,17,130.3019728557588,4,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
97070.14383561649,0.0068493150684931,29,0,0x8d6ebb23674c4c01552de7e6f451208108447913,146,10,1.0,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
180025.5273972601,0.0008884359795323,29,0,0x93f44ed669cf2a7a984c074b6e04489c82e2baa5,146,11,0.1297116530117185,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
117127.31506849309,0.0425416188374822,30,0,0xc7a33e0de249baedf0898168a0c22aa8ffd5ee92,146,17,6.211076350272403,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
176010.85616438353,0.0083425915406995,29,0,0x69b73c41519a67407c2a459fba6c37a2e8cf7667,146,14,1.2180183649421363,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
148575.19863013685,0.0029419380265026,29,0,0xe45f125903432f316299d811d68e29974a2d1983,146,15,0.4295229518693872,4,1.0,0,1,1,Low Risk,Casual,Low Diversity
215562.8698630137,7.265372235787134,22,0,0x74ea312bca67a23c8311dd995a9b39988d10b75d,146,14,1060.7443464249216,4,4.0,0,1,1,Low Risk,Power User,Low Diversity
126252.56164383554,0.0029082660409074,21,0,0xd4a02dc0653e9db1d15b4f6029167437b9d12e8f,146,12,0.4246068419724857,9,0.0,1,1,1,Low Risk,Casual,Low Diversity
207565.6232876711,0.2939873624545713,26,0,0xc87ad0d786df8cfeb50178dff8aa1532e920da36,146,16,42.92215491836741,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
152518.602739726,0.0008646743672096,30,0,0xaa2c04f44d4e9b31134bf3d7814da8ead9810759,146,14,0.126242457612607,4,0.0,0,1,1,Low Risk,Casual,Low Diversity
169692.53424657517,0.2130657220791054,30,0,0x1ff9272559915790ea0254f347d3e2afe0d7903d,146,15,31.10759542354939,4,4.0,0,1,1,Low Risk,Casual,Low Diversity
139915.82191780818,0.0031919744423717,27,0,0x0a23904762319b455fe0b94fd25da4da173c5eee,146,15,0.4660282685862786,3,0.0,0,1,1,Low Risk,Casual,Low Diversity
157283.72602739712,0.0023034844701182,30,0,0xd56628efdd07871da53c4c616bd4a8c03beb7606,146,16,0.3363087326372638,4,0.0,0,1,1,Low Risk,Casual,Moderate Diversity
117674.62068965506,0.0,23,0,0x6bc8990ec023a336e7c049c596266ba017407f6f,145,9,0.0,9,0.0,1,1,1,Low Risk,Casual,Low Diversity
160632.6620689655,124.61695224998748,25,0,0xb5c4dce4d8ff0ce18510aad9d59e0c35e8e56c98,145,19,18069.458076248186,5,0.0,2,-1,2,Low Risk,Whale,Moderate Diversity
62558.634482758585,0.0,30,0,0xc73d4464eb59cebb5ef4f1fc7e10911e887ec7ec,145,1,0.0,4,1.0,0,1,1,Low Risk,Casual,Single Game
160339.1103448275,1.5968289965360885,25,0,0xca8ad3744c44ac04a30f0d9e4b678c9e2cc16710,145,19,231.5402044977328,4,0.0,0,1,1,Low Risk,Regular,Moderate Diversity
