average_gas_used,average_value_sent,days_active,days_since_last_transactions,from,transaction_count,unique_address,value_sent,wallet_age_days
5.0039534883720927e-14,82.84883720930233,12,8,0xc763263346a3694db4eaed0306c1aefaeca67b0b,172,5,14250.0,6
2.1541380813953486e-13,0.014388875785754646,30,0,0xd4255ebabda552e9fcadd1ccaa7eb745ab1bd025,172,13,2.474886635149799,4
1.6935976162790721e-13,1.5348837209302326,25,1,0x85f16a34a7bde858ad7a33653ab8734b5dae7291,172,16,264.0,4
1.7278594186046487e-13,0.001545407741945638,30,0,0x8c18287c643f13f196dce9c34775733a06244762,172,11,0.2658101316146497,4
2.670192280701754e-13,0.011497661927109078,21,0,0x321dc984e0838d65e2df2851ae94876a672975fd,171,18,1.9661001895356525,5
1.0351172514619883e-13,66.05323802735313,14,5,0x188db465489e3ad0f3a37ef02e9011c77382c2d9,171,12,11295.103702677387,5
2.3472297076023395e-13,0.9545773926026467,31,0,0x7a356b09a8710f3108ad0291f7a4d0b1bb7bdf89,171,20,163.2327341350526,4
9.213972514619886e-14,0.0,10,17,0x06f1266ce9b7e2d79f49868d308322275c55eb32,171,1,0.0,7
1.2488923391812857e-13,13.610149523085942,20,2,0x0e8b95433d6b397c6ce20eb3a9c7d63bf0766288,171,19,2327.335568447696,5
1.463151695906431e-13,3.4100065396650785,31,0,0x4984c520782758aa5ed0413abd85eff8028cacea,171,18,583.1111182827284,4
1.788208830409355e-13,0.2524963038326634,27,0,0xfe0a3c12f28066def96faff8425dd9191c0503dc,171,14,43.17686795538545,4
1.4142526900584787e-13,0.0021195050280791894,30,0,0xa5660664d2de78dadd836e8c8020a7954f48bdfe,171,21,0.3624353598015414,5
1.1007953216374269e-13,0.3316565599439184,30,0,0x745677ba08aa938f8e4fdc9242973c255fef7a31,171,17,56.713271750410044,4
1.7581931578947367e-13,6.790139565704652,25,0,0x435e8458b885aa3a6fa818e52b38eeddbf153991,171,23,1161.1138657354954,6
1.3554514619883035e-13,5.886557175417704,30,0,0x6e3476846d21c93f8d05377b7da3b99a37b3fb34,171,15,1006.6012769964275,5
1.5024619298245585e-13,0.0,25,0,0x974429301e87adc1ae35d4516a6dcfd0443279b1,171,4,0.0,4
7.855983040935666e-14,14.76931289931728,12,8,0x52670d39c95f99b2885e635a44aaedf42a77094a,171,4,2525.5525057832547,6
3.3761814035087694e-13,1.952183500796948,28,0,0x1058fdc2dad3674b911375b19878e4e33db6e070,171,22,333.8233786362781,5
1.9451921052631562e-13,2.9353048448561165,31,0,0x056a5a932bac39ac88020d190b089bba1b11ec7f,171,18,501.9371284703959,4
2.1007692397660794e-13,1343.3538785339397,20,2,0xa9f34ab6c0655111557a5f0aa43126be44d414e4,171,15,229713.5132293037,5
7.270834502923987e-14,0.0,11,20,0x88d96e75b035dd766f18257839a32fcfa7bd1242,171,4,0.0,4
2.1938351461988287e-13,0.48698585565409763,30,0,0x60e4f39c8d68aa147650fe497a052d7a644d5cb5,171,28,83.2745813168507,4
2.4001906432748546e-13,0.020383740485934873,29,0,0xe0a2794c25a34708cf9dadd97dfa56f9b45acfd1,171,16,3.4856196230948635,5
8.854760233918122e-14,1.9064327485380117,10,13,0x0d439b33d96f506e5ba39e77b322fcc1afee0c77,171,14,326.0,8
1.1079937647058803e-13,0.0,25,0,0x0f36c6e5526aa643f92ad6e20c373798c9b04b18,170,11,0.0,5
3.153435176470585e-13,0.04592263022363284,18,0,0xdb1fc0c3e4ccf9758470f4940a9a3f703118ea1b,170,19,7.806847138017583,5
1.5274691176470577e-13,0.017890112363033932,18,0,0xa86ff86dbfb64365160d99303683afd1245e3ec5,170,24,3.041319101715769,5
1.9107181176470585e-13,31.906597161340752,29,0,0xba23a9f0efeb89d4072ced65256fb32a523a3306,170,29,5424.121517427928,5
2.1568683529411757e-13,1.1731967359670539,30,0,0x8e016a690ff6ece4aebe92f057a5759a6e4faf96,170,28,199.44344511439914,4
2.2190810588235283e-13,0.005884019597993874,30,0,0x7d5a811aa2fd5db08ef975c8bc099113d7203997,170,12,1.0002833316589586,5
1.7443196470588233e-13,0.9118461820790847,28,1,0x6491b6b923a68be74ec664eb390039c75e569e44,170,19,155.0138509534444,5
1.7702832352941176e-13,0.0015023909411632586,28,0,0xc25825c59812e9e8bdf07003346f744dc14e0c01,170,17,0.25540645999775397,4
8.75031470588233e-14,2.501176470588235,10,18,0x009754c7a7c4ba9122484bb82e18b6445b861234,170,8,425.2,5
9.862730000000007e-14,28.03529411764706,11,7,0xdfd51dbf3d7abc7357a21bc3c512093da2f195e9,170,3,4766.0,7
1.1310831764705862e-13,19.194764705882356,13,8,0x7659240741dc7e53fb12009473acb173d694a7f5,170,7,3263.1100000000006,5
1.0352019411764708e-13,20.593235294117644,15,5,0xc8688610d132996cca54be3be4ae44b2ab9578db,170,9,3500.8499999999995,5
1.6091014705882332e-13,0.00077005197782377,29,0,0x3ca384dd3b3b7772a8b61dda4a2765e70a00ce28,170,14,0.1309088362300409,5
1.5875160000000005e-13,0.0,30,0,0x304a756d11b0f30a93f81ac15ae13c6a699f44b9,170,14,0.0,4
1.8704221176470577e-13,0.013402868500020279,30,0,0xdbe51232a1dd4da9db0d406d45ee77ccfcf22dbf,170,21,2.2784876450034472,4
1.417608823529411e-13,27.529411764705884,26,0,0xdad2641ce99b9124184d90069a53ceed35b5684f,170,11,4680.0,8
1.4829778235294106e-13,2.5271681402299104,30,0,0x638220501875448cff5fad5c03593072d142ac9c,170,20,429.61858383908475,5
1.9222222941176485e-13,38.878823529411754,30,0,0x96e7c7afe11a3e20e56ad1806d89f0d9b74c0e03,170,10,6609.399999999999,4
1.756251117647058e-13,6.560180094776149,26,0,0x347287bf12f6a3dbd07e74c96618ed24063ee0dd,170,22,1115.2306161119452,5
2.9994067058823505e-13,3.2617560775617442,29,0,0xffa32b1a34417c7d0f64920933b27a346a95afde,170,29,554.4985331854965,4
1.6146254705882366e-13,0.007258545515649761,20,0,0x9f39c2de0a962e83e0f2dce215809e0eb002ddf3,170,20,1.2339527376604593,4
1.227664000000001e-13,0.0,28,0,0xe9393e3aaadb24e00ce41e82a49c24909609c7cf,170,13,0.0,4
2.0702587647058813e-13,0.0032015705244580867,30,0,0xc550ca38566c8f522736e30d2118be999238234f,170,13,0.5442669891578747,4
7.770054117647052e-14,28.51283058579974,13,7,0xb19c4a9bb0a8bf80c93492a8c1bc811985587449,170,11,4847.181199585956,5
2.866897294117651e-13,0.01458624271026879,29,0,0xc989eec95e659dba5141accba7d03caa37be1d06,170,14,2.479661260745694,5
1.410493294117644e-13,0.0,23,0,0x5de3205ef4bf7330f8132e4e080aa1207d9f9638,170,5,0.0,4
1.6802285294117646e-13,19.54366428012088,25,0,0x7085068c4fe1dc8338a0a759f41b3394822194b8,170,22,3322.4229276205497,4
1.6377262941176443e-13,0.0,24,0,0x9998a5bb06f3ea99e58ef5a01d133afa2b5f3c4b,170,5,0.0,4
2.1388173964497037e-13,0.026106589253484278,29,0,0x37f49690c9d7a8d2ba62838ef080f8cc146c0460,169,12,4.412013583838843,4
1.69141893491124e-13,0.005075851594485392,29,0,0x770fdeea624fa7745b6ed5a08ceb049b1fc823e4,169,13,0.8578189194680312,4
1.719968402366864e-13,4.899612464927257,27,2,0x9191ffed8d7deff5be2197e436398b0a9f810fc9,169,25,828.0345065727064,4
1.5997820710059152e-13,0.004820520259222604,27,0,0x6fdd3f869866a857556284a62e3bafb4cbe8bcdd,169,17,0.8146679238086201,4
2.0816503550295853e-13,0.013358941906897891,31,0,0xc81a56181a1a2bf1d53c1bfe26198ec9d3076f5d,169,17,2.2576611822657435,4
1.3202173372781048e-13,0.06464900696491832,30,0,0x5468dc442f5fb4eaad8f1325f212f9d6512cea25,169,27,10.925682177071195,4
1.8656668047337268e-13,0.4126437267822521,29,0,0xc5ac41b06f04caaa16fc220dfa8a6824ff6227d9,169,19,69.7367898262006,5
1.9970933727810651e-13,267.32393022452914,11,0,0xe02d737dbe8b1e84743e51a827aaafbd766b0c63,169,8,45177.74420794542,20
1.790483786982248e-13,0.021031340468819604,27,0,0xa3d39c3d5fe0438a413e943b19fd9a4921e6fcaf,169,17,3.554296539230513,4
1.6823765088757364e-13,0.19592052812426725,23,0,0xe70b3181bdbe28bf78d29c1043480cf1052e87e5,169,13,33.11056925300117,4
1.494540059171596e-13,3.8920239660138503,23,1,0xb4499f34c309ea678e58962ca84078c1752e170d,169,19,657.7520502563407,5
1.129929112426037e-13,10.839881656804733,13,7,0x2902a615494adc4be2bffed245aa7256ac44c6e0,169,7,1831.94,5
9.660203550295869e-14,4.001349536402005,10,17,0xba55c5c006518e34c125d12928e6e96d8817abb1,169,5,676.2280716519389,7
1.5214797633136098e-13,0.0,30,0,0x15568c46bf4821b195aae949e51b976180dd1010,169,10,0.0,4
8.985692307692315e-14,5.364753832702478,13,6,0xf0e34aa1ddcb4815433b242bee4816db34c99179,169,6,906.6433977267187,6
2.2466184023668654e-13,2.0307285069265926,24,0,0x10e6e970292a0524250d2ca37d7534819ab4bb07,169,30,343.1931176705941,5
1.552365384615383e-13,2.7250247795186073,30,1,0x46812ed9346cf9ff986d990da47c445a0fe73274,169,15,460.5291877386446,4
1.8354783431952662e-13,0.2998253116478369,30,0,0x15f612d97a6911630cab92ec1feadbe396a2e562,169,20,50.67047766848443,5
1.81291704142012e-13,6.3472544378698235,16,0,0x0dea31e772d5bb3123712dfa729d0fd1ffad17f6,169,10,1072.6860000000001,4
1.9445824260355015e-13,1.4837937033160924,30,0,0x4339d77be339e338b9e33b1798359f2e053358c7,169,16,250.7611358604196,5
1.9160732544378687e-13,0.07037221761376117,31,0,0x6074c1bf9d32c90871123a816b222026439317a0,169,14,11.892904776725636,4
1.89653621301775e-13,0.0035003261459174164,25,0,0xf06d144fa57ca3ea735d1401e7c266089c857c5f,169,20,0.5915551186600434,4
1.995848224852069e-13,1.2503701414912916,30,0,0xe8ab513f39b78bacbb7672e6dfa90916e5dd8e9b,169,23,211.31255391202828,4
2.0543016568047336e-13,0.0009602739061207703,30,0,0xad366c861a86808137730b581828156b8c9989a9,169,16,0.16228629013441018,5
1.5996772781065064e-13,0.001590959145538313,26,0,0x6573f603db1a972b701caf20a8d22589842f3965,169,16,0.2688720955959749,4
1.2314936904761904e-13,9.520175089821429,27,0,0xe7aa2c1f8d6e55481d8dba6fb3c04c35206f0b64,168,25,1599.38941509,5
1.9212804761904744e-13,0.008080953429276866,31,0,0x23021edb5800c09e680594d57bef9e0f9622aa1c,168,16,1.3576001761185135,4
1.8765758928571414e-13,1.5551890855931036,30,0,0x254c0694aea989ddcd730cb46d6515092db77238,168,9,261.2717663796414,5
1.5804069642857132e-13,0.040405986215703106,30,0,0x78db2a91b9d8ee4593238938274bc0283243c321,168,15,6.788205684238122,5
1.6140652976190458e-13,0.20910054737644168,30,0,0x18bc717959db416fa3608c179599fc586793299c,168,20,35.1288919592422,4
1.3586007738095218e-13,0.0013829736624907153,27,0,0xe2af5cdb0520fb31eb5879edb2359d34f2251931,168,19,0.23233957529844015,4
1.9861145833333334e-13,0.008660496053210485,26,0,0x501092bda1afc3260e93a6682cd98a9206bb25be,168,21,1.4549633369393613,4
1.9771862499999983e-13,0.023811440550822,30,0,0xe8933f4bf935e6a0daf8afa483bebb44ceb2b736,168,13,4.000322012538096,4
1.9870123214285704e-13,0.0009101667444915936,31,0,0x5bb259562d04f49950597f9034fe3a5503937448,168,14,0.15290801307458773,4
1.4538880357142852e-13,16.776006447148852,28,0,0x9b1f975825ba89ee048e111a1d9cc9340a2b0fb7,168,29,2818.3690831210074,4
1.1489823214285717e-13,0.0,26,0,0xc65fe311501118049e42c5ea8ce1e46a6b3c40cd,168,9,0.0,4
1.2078142857142854e-13,2.5892857142857144,31,0,0x36d278959e06d12b6b9b60a40a9ef7b7c30c4e03,168,26,435.0,4
2.1100440476190476e-13,0.009202255014695359,28,0,0x8796492126a84786e36f61ae858cb6115aa9367a,168,15,1.5459788424688203,5
1.7787744642857128e-13,0.07820253734781878,30,0,0x004ad49822cd2d2e2f0ea07da39fdcba05b2ba97,168,14,13.138026274433555,4
8.588910119047615e-14,18.657117843999384,12,8,0xdf0a3b1dfae877dd79f49c0b4a822d1049cc7706,168,5,3134.3957977918967,6
2.1772483333333335e-13,0.016106567405377598,31,0,0x1f04d41e5d87a726535c0e50e8a8bd87b62d3b18,168,11,2.7059033241034363,4
2.4675332142857105e-13,99.91320624037338,25,0,0x16ed721a4b0493c3395e4313097815d2eb9cbe1a,168,24,16785.41864838273,4
1.0326044047619055e-13,13.714824419775203,17,0,0xc0e3d0eeeb80cfce1177212f70bbab0bc78094f4,168,20,2304.090502522234,7
5.847985714285717e-14,42.547423472644,4,0,0xaa57a3b5e30b0e0cd400aa22c0cbffa6ed484f10,168,4,7147.967143404192,8
1.836771607142856e-13,0.5083977132816171,28,0,0xa8b05ce7cd724c02b4cdbf2dd4cb15d4fa4a8cdb,168,14,85.41081583131167,5
2.283076607142856e-13,0.01950363531540308,28,0,0x82ba8ad6572002aa9c0a06b7af263f19f6a9fdae,168,19,3.2766107329877174,4
2.2667535119047624e-13,0.028285216529564897,26,0,0x4597e1ef688cf5693f05adb0bd033a6b2df8d380,168,18,4.751916376966903,4
8.261416666666674e-14,5.875843626226191,22,0,0x0c976eb69fe68fda37c4d6091d93fe575623c1c2,168,7,987.141729206,9
7.5237505952381e-14,17.933081207422248,13,8,0xc9d8c2bf0d023ec86a406f3832a48e704daad685,168,7,3012.7576428469374,5
9.632624404761911e-14,9.764285714285714,15,3,0x6c0537478384567331ed2accd84a0f91dfe83a18,168,11,1640.4,5
1.0397564285714274e-13,5.236023508265545,27,1,0x207ca471c560498a8d87a9007666241f1d02784e,168,17,879.6519493886115,5
1.2380725595238084e-13,0.0007778574297845732,29,0,0x57cfc998c3881802bc706af3150b3118a1dadd48,168,16,0.1306800482038083,4
6.019433928571426e-14,0.0,30,0,0xb626483993fcdc8c23e3a267d985490fb5173dc2,168,1,0.0,5
1.0666029166666652e-13,0.0,24,0,0x63760d2ffb882baca1c4e46f154d61b068dc4bb2,168,13,0.0,4
5.183580838323348e-14,0.00016095808383233533,4,7,0x2be33183541cfce657e57b74036a6261ad7e1868,167,9,0.02688,12
7.654647305389227e-14,0.0,19,0,0xf63766333f597b6de1d903fd108960e6f9ee717d,167,2,0.0,4
1.1346064071856286e-13,0.9580838323353293,30,0,0xeb641092f4c66c7ffc4f317197ccf4149c279a65,167,11,160.0,4
2.2194610179640715e-13,4.188657743495669,30,0,0x732ce4890731f9fb4928d7976b2c8dcd415f4254,167,22,699.5058431637767,4
1.1271723952095812e-13,4.815868263473054,31,0,0xf9c9a35a1a6ebb12fd03fa030fc21db3a9e5feb6,167,10,804.25,4
2.150650059880239e-13,0.019543985435844517,29,0,0xd07a86559a4c0a2d3051fbdb19f6c00939cc7563,167,15,3.263845567786034,4
1.4480391017964068e-13,0.03438218095134977,28,0,0xf7763d5b3dc154c77356c6b88449201732a72536,167,7,5.741824218875411,4
1.132207964071855e-13,0.018037018345272545,30,0,0x06847e75480155a86ca8a1df133de13580620e06,167,13,3.0121820636605148,4
7.834800598802403e-14,0.41317365269461076,13,0,0xac117807758d11c38084be17b9032a7b91c965ee,167,9,69.0,19
1.2877678443113768e-13,0.0,25,0,0x669f1bbd14dfb91c6a53eda4b4dd2b301901d72b,167,17,0.0,7
1.4843716766467055e-13,1.7983711521507606,30,0,0x3c0183ee91a41d4d0ec0f83f955a80d78cf1f23c,167,19,300.327982409177,5
1.2043750898203596e-13,1.6993687681058898,17,0,0x2811dee7a574bf69909e7105d86b608dd2023bde,167,16,283.7945842736836,5
8.969401796407188e-14,0.0,23,0,0xec1a5f0e25fb8ecc082f4d3bc6db02258d421dc1,167,3,0.0,4
4.548460059880241e-13,12.998333537360507,31,0,0xe627bdcbc486c5a5edb17087d004a711b0390c64,167,21,2170.7217007392046,4
1.652210299401196e-13,0.0037926591191693227,30,0,0x0758c5b0e1fdaef2a94c597d4defbb773816a766,167,18,0.6333740729012769,5
1.9992679041916158e-13,0.005703190880615281,29,0,0xf2fce3bc514c08684b2cf534dc3cbf5a8e52a864,167,17,0.9524328770627519,4
1.0922787425149692e-13,0.0,26,0,0xb5e8ea8adce3827409cc3c1ec7d9834424372477,167,8,0.0,4
2.363466107784431e-13,0.011623271990865755,30,0,0xb2d688735d07d0997a7be6f311d994cd6f45bd9d,167,18,1.941086422474581,5
1.326285449101796e-13,5.9947314923518435,27,0,0x6f8e4751abdca780d4be3cb01e62f825dff4afac,167,19,1001.1201592227578,4
2.2092613772455077e-13,0.022815347259652223,31,0,0x579728a038e827ef99a243085680b66c8b4cecad,167,14,3.810162992361921,4
2.5090940718562887e-13,0.45621658528702097,25,0,0x5cfd65cd6e35ca9476c8b1b669d865c9e980778e,167,19,76.1881697429325,4
7.245710778443118e-14,0.0,22,0,0x0816c28b4601a91f80776437f4c9939822b19513,167,2,0.0,4
6.064659880239516e-14,26.529079746525003,11,8,0xc75a6ba057d3ffeebde6d9f165d4daa88865a85c,167,4,4430.356317669675,7
2.773726886227543e-13,0.9648250301858409,28,0,0x4a16cb0083687c8a10cece10069a9b701b2c7d5f,167,24,161.12578004103543,5
1.2119041916167652e-13,9.63500997990583,17,3,0xd26771c4657815610eefe371e01494be759eda9f,167,14,1609.0466666442735,7
3.051318502994013e-13,0.0,4,1,0xb5612f812cf54c845532df7ec01a84df3535ec21,167,3,0.0,29
9.050310778443125e-14,0.6443822298684189,11,13,0xe3ac2ba043e95d18a1ad6e1715da1467fe69832d,167,10,107.61183238802596,7
2.2202168263473042e-13,0.46766061611847265,30,0,0x648ce477a7eed89295641ae6377171ed066d496b,167,18,78.09932289178494,5
8.523835988023954e-13,0.025067589199924575,30,0,0x7ae87370409705b235797f3874b4998c0a79f8e6,167,12,4.186287396387404,4
9.10213532934133e-14,6.856646706586826,14,3,0xd88b83aee759360166e6a450b2c3b34bc8ced2f8,167,7,1145.06,5
1.8737940119760461e-13,116.83601079124365,27,0,0xe7258483bd47b0db23ce543de8895c198aeb59d3,167,8,19511.61380213769,4
8.868433734939773e-14,13.382048192771085,11,7,0x82bfde8d2e6c809d819e9a709c8115d3d5deeab8,166,4,2221.42,7
1.6899210843373485e-13,0.14428286773108487,30,0,0x912cd147022a3333250697a38b622699a9db6339,166,16,23.95095604336009,5
6.487411445783138e-14,19.39156626506024,13,8,0x38b07700132c1de1db852b262885d20689a79cc3,166,7,3219.0,6
1.819738493975902e-13,0.25302652434473094,27,0,0x7b84113d110edae1de7c2d844f14325b743f490f,166,14,42.002403041225335,6
1.09963596385542e-13,0.0,27,0,0x655fa2cd382a714d10b694b42358d19e1ce2760e,166,11,0.0,4
7.106524698795185e-14,0.0018072289156626509,15,0,0xb0dc7b0a8995fcc86067208e2bae8300f3b98c20,166,8,0.30000000000000004,18
1.1055611445783112e-13,0.0,26,0,0xea341b1f490e95a52ba3cc0510a999b738c2cc3d,166,12,0.0,4
1.7064379518072278e-13,0.025264665081040524,27,2,0xa085003c7d814bb6ae20b969dce3a5cd4345264a,166,17,4.193934403452727,5
9.125699397590369e-14,20.393975903614457,13,3,0xbb03ad9623eb5c5f5e0b85e9ce137534b6b31137,166,8,3385.4,6
2.1977964457831339e-13,4.611024096385544,18,5,0xd20a5961e5c236b43da00af8fff149b12e733f99,166,7,765.4300000000003,4
1.5394137349397579e-13,4.345696105536069,29,0,0x43acf19c6eb038e8e8ebb9572f4a85cf1fca23cd,166,12,721.3855535189874,4
2.1943498795180708e-13,8.909216867469876,17,3,0x67c73dff20ef5d12aca2a4cc56599f6c241c0e83,166,13,1478.9299999999994,5
1.6151028313252983e-13,0.0004819277108433735,28,0,0xcb9195189f29268ef87d84f994a6d93f9e68e979,166,6,0.08,4
2.34191469879518e-13,25.30338622612517,24,0,0x8b5ba84c22624045d05e549dddea6322943e18bd,166,19,4200.362113536778,4
1.5684223493975905e-13,0.21701169376100182,29,0,0x4a7892fcddde0e192c814828a357ab6052edbc37,166,13,36.0239411643263,4
8.043434337349403e-14,16.66867469879518,11,3,0x01051b917bd07fec3e971eccf2468894ffeaf9d5,166,4,2767.0,7
1.4722255421686744e-13,109.45591089489665,15,0,0xebda789513ef5fe3012ba3a29742ee90202565ab,166,14,18169.681208552844,18
1.9526778313252983e-13,0.03176909098339519,30,0,0x9dd8d409b70e6bf2b0974e288dd7a4c9398976db,166,15,5.273669103243602,5
6.976615662650606e-14,18.761970463139868,12,6,0x789bd43db05eb16b1bf22360a9a53bbd469a2bfb,166,4,3114.487096881218,6
1.0392305421686746e-13,23.840898670135196,13,7,0xe133f6a0261cca28ad06b36ec088ff58a98c06c9,166,11,3957.5891792424427,5
1.7872419879518049e-13,2.276727128039869,30,0,0xb74d8735cff61a83e864d37cbaa31c55b12d9f72,166,15,377.93670325461824,4
1.5942710240963837e-13,1322.3734939759036,17,1,0x9c5e2dfcae4827bef264e7a1c4fcf861674f7adf,166,19,219514.0,5
1.644724277108433e-13,15.050481353393954,26,0,0xdae44e165751da8b86ef71bb93a3ea0c00ab5bb4,166,36,2498.3799046633962,4
2.11771391566265e-13,103.92582529853253,20,0,0x0501b222222ca9ef67be8af56b13390c944f5dff,166,23,17251.6869995564,4
1.5879343373493976e-13,2.0886768417197845,18,0,0x32571e4c30843dc34030bc31bdd356bf72743fe5,166,21,346.72035572548424,13
1.868365301204819e-13,9.209854988299202,31,0,0x2e9fde82438c80460b51c2b991d11e34d822a88a,166,23,1528.8359280576676,4
2.1444401204819284e-13,0.007141738001347209,30,0,0x9b23643edc512aad363e1a837102e5acefbde44f,166,16,1.1855285082236366,5
9.866636746987942e-14,2.4641893075622088,22,1,0x181d06dd06f0e6db5174545b14df0ae84bec373e,166,44,409.0554250553266,4
1.6753851927710837e-12,0.3244578313253011,25,2,0xc251da25c0b732590d297960396f89b16b8c69b1,166,9,53.859999999999985,4
1.7464933734939746e-13,0.3460919639805724,30,0,0x0a179bcf390bef705b237550aba1e6cc1fdc8795,166,14,57.45126602077502,5
1.8080232121212122e-13,0.009797431524007444,30,0,0xd87eda1ba2dd13e8eeabd5346dca48006939901f,165,16,1.6165762014612282,4
2.2709742424242432e-13,0.03541295564685429,30,0,0xcb14c4d57743a29aeceb61452a15118cb9d57d6c,165,20,5.8431376817309575,5
2.0875336969696973e-13,0.0057215189665545865,30,0,0x4969327e63f5b1611be955a291a2f67558d9c056,165,21,0.9440506294815068,4
6.046534545454543e-14,0.0,30,0,0x2b7d6d9d689bad07cae1e5a5030d096e05f21a31,165,1,0.0,5
1.0925907272727269e-13,0.0,26,0,0x289467ef243713065afde3e190a589bc486a1128,165,12,0.0,4
1.1372617575757582e-13,23.423575757575758,21,1,0xb4d5b57d9c5be38067bba2573748b689a7eba7ca,165,21,3864.89,5
1.4250830909090892e-13,0.0045758938549619104,30,0,0xbec7c48266eff97c8d4df0ffad21a19fe6ed2ca2,165,12,0.7550224860687152,5
4.211275212121212e-13,2.2940529052090906,8,21,0xdfc7bdf017ad45e44fed7f63b15477aeebc8614e,165,15,378.51872935949996,5
6.046534545454543e-14,0.0,30,0,0x3175cc83de5e01058714ee5e3de58bd0215cdb23,165,1,0.0,5
1.0012441212121217e-13,9.158528561115268,21,3,0xb0d9a91093ce10b0354c13e62e9d8b2007d099b3,165,10,1511.1572125840194,4
2.6098076363636365e-13,0.2395691469581969,26,0,0xacb591d64844f90e370546bd16b03ae51172fc07,165,13,39.52890924810249,4
9.481517575757579e-14,0.9878787878787879,24,0,0x14e9cb925bb97b6e501e865d4148309cf23734b9,165,12,163.0,4
2.2242230909090892e-13,10.042429392094807,31,0,0x4314b295e649ccb1f801335367cd77c296743a82,165,19,1657.0008496956432,4
1.497090424242423e-13,36.7000738740683,11,0,0xa6d74629b39b81b8d91c4bdf463dac24cf9d2589,165,11,6055.51218922127,4
9.081469696969694e-14,4.846847689008485,13,8,0x5374cf43d7d30fb5cd9bb7c17df5c71dc0ba3d89,165,12,799.7298686864001,6
1.8083220606060632e-13,43.233333333333334,28,0,0xc96e2cc0de82bbafebbd70c2a30db34e4c419fce,165,11,7133.5,4
1.5373349696969708e-13,13.951902154060607,31,0,0x499f360bf70856bd669ceabb18b8d8fbd89523e9,165,16,2302.06385542,4
9.222821818181827e-14,42.421586066266656,15,7,0x07f05dab11d52421df9c1d669b22a833f23a478b,165,10,6999.5617009339985,5
1.8912191515151506e-13,2.290500788460639,31,0,0x1161ef2705ef5a1e0ffd35fe7e95828cc575aebb,165,15,377.9326300960055,4
6.046534545454543e-14,0.0,30,0,0xa2c31dfca2f8cc59217feb4491c0dab04e8af0a5,165,1,0.0,5
1.738335818181816e-13,1.4063330873443118,27,2,0x6f47053c96af71a2c5a4c46a2244c68743785cae,165,20,232.04495941181145,4
1.4476223030303025e-13,6.221272471515152,24,0,0xdb861bad1351aa2d9998d8ef85fbd428e87d0541,165,11,1026.5099578000002,5
1.7947952727272734e-13,1.474951253109508,25,0,0x10dc0b5819a66ccde89d6a03d090b1dd4dd3055c,165,34,243.3669567630688,4
2.4298167878787894e-13,0.029451172815570092,31,0,0x2232f31c9832bc3bc305670e1611d8ec854aa7f3,165,25,4.859443514569065,4
8.717324242424258e-14,14.827221223241814,14,8,0xfe4145e5f8729a99cd8905a312545dc08a1575d2,165,12,2446.4915018348993,7
4.663303353658537e-13,0.7786437200560451,17,2,0x7e0721329468dcc9f7d969edfe93a6fd81a7f418,164,10,127.6975700891914,5
1.5684710975609745e-13,0.0,30,0,0xb11883302bf639dccc15db48216288f4834c2867,164,14,0.0,4
2.502710243902439e-13,10.309022714966996,29,0,0xa364aaec22ad177bb6503bdaa4bdd209234e2814,164,20,1690.6797252545875,4
2.1436797560975585e-13,0.0,21,0,0x740071ebd3be028babbff654e34ab5c0519dcde8,164,7,0.0,4
2.019970914634145e-13,0.011319512920895248,26,0,0x9a45f4f71bb23f0e8b9fec6b9a892858d64fe953,164,18,1.8564001190268207,5
1.984471158536583e-13,0.9954448292561465,29,1,0x162046782cbe9652f977f917789b7302af713ac9,164,17,163.25295199800803,4
2.568910792682928e-13,0.05278461819635793,31,0,0xe235834adc369bc78fd0cfb4098744a90135b7dc,164,13,8.6566773842027,4
1.7838007317073156e-13,0.0015986506034670436,28,0,0xd7d2229f2b684e72a9784ea8c54bf7f68b8945ca,164,17,0.26217869896859514,4
1.4105750609756088e-13,0.9522853959793233,25,0,0x3ff45be4c1b74548af67f18b8f39f19720ef8567,164,25,156.17480494060902,4
8.556448170731688e-14,17.427226244260943,13,8,0x4d0933de8f35142e915ae7f2df00ef5c97d3e559,164,6,2858.0651040587945,7
2.1847538414634146e-13,0.9328231277465056,28,0,0x98ffc2361e3eed0c610be62411951c1285da0500,164,15,152.9829929504269,5
1.3042375609756078e-13,0.005311027319478738,5,0,0xe9b41f6c44af4a25feadead0edf654869266d143,164,4,0.8710084803945131,28
1.8663104878048764e-13,2.3615939895349816,30,0,0xfcda86df0a409a5a3da4b50a24b2cc7f910ab01d,164,19,387.30141428373696,4
1.8699426219512203e-13,5.909062520955247,18,2,0x5e50182e940cf68c9c67371c99a1d5a89787ad6d,164,10,969.0862534366605,4
1.6358811585365845e-13,0.0,29,0,0x6dc4af2acb5c6d21a21c8662973ff5b528110310,164,12,0.0,5
7.549650609756093e-14,11.395914634146342,12,8,0x1a7cb9e278cb320d68c67af22e8f6e7b184b1ba6,164,7,1868.93,6
1.6091396951219527e-13,1.7509325375609754,22,1,0x07ab92ca6cab86de48d3800a8d1196abb9dc3fc2,164,6,287.15293615999997,5
1.7826126829268273e-13,0.018378605506906842,27,0,0x32879f382a5afdf11f65c172ed96d3d5f1c80816,164,11,3.014091303132722,4
1.6570725000000016e-13,5.498536585365853,19,0,0x90ef3fa2a1380dae09979f40cc5ba632d7d79de0,164,13,901.7599999999999,4
